ck2_id,ck2_status,ck2_kind,ck3_counterpart,ck3_kind,confidence,evidence_ck2,evidence_ck3,reason
CM.6309,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1663,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.63099,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1694,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6310,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1708,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6311,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1790,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6312,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1804,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6313,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1835,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6314,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1876,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6315,modified,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1890,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6316,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1942,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6317,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1956,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6318,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1978,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6319,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1992,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.63199,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2022,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6320,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2039,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6321,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2119,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6322,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2133,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6323,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2164,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6324,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2203,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6325,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2217,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6326,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2269,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6327,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2283,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6328,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2305,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6329,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2319,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.63299,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2349,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6330,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2366,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6331,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2446,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6332,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2460,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6333,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2491,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6334,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2530,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6335,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2544,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6336,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2596,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6337,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2610,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6338,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2632,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6339,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2646,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.63399,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2676,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6340,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2693,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6341,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2772,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6342,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2786,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6343,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2817,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6344,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2856,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6345,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2870,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6346,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2922,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6347,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2936,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6348,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2958,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6349,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:2972,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.63499,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:3002,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6350,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:3019,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6351,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:3099,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6352,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:3113,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6353,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:3144,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6354,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:3183,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6355,modified,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:3197,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6356,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:3249,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6357,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:3263,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
