ck3_loc_key,ck2_source,ck2_value,note
dynn_fae_4528,"common/dynasties name (literal, no CK2 loc key)",Fanzir,new key
dynn_fae_4529,"common/dynasties name (literal, no CK2 loc key)",Speldarnshar,new key
dynn_fae_453,"common/dynasties name (literal, no CK2 loc key)",Darkgleam,new key
dynn_fae_4530,"common/dynasties name (literal, no CK2 loc key)",el Daosiin,new key
dynn_fae_4531,"common/dynasties name (literal, no CK2 loc key)",Morlin,new key
dynn_fae_4532,"common/dynasties name (literal, no CK2 loc key)",Myntharan,new key
dynn_fae_4533,"common/dynasties name (literal, no CK2 loc key)",yn Bashir,new key
dynn_fae_4534,"common/dynasties name (literal, no CK2 loc key)",yn Basra,new key
dynn_fae_4535,"common/dynasties name (literal, no CK2 loc key)",Mersem,new key
dynn_fae_4536,"common/dynasties name (literal, no CK2 loc key)",Bashid,new key
dynn_fae_4537,"common/dynasties name (literal, no CK2 loc key)",Sahali,new key
dynn_fae_4538,"common/dynasties name (literal, no CK2 loc key)",el-Risad,new key
dynn_fae_4539,"common/dynasties name (literal, no CK2 loc key)",yn Mekali,new key
dynn_fae_454,"common/dynasties name (literal, no CK2 loc key)",Razorblade,new key
dynn_fae_4540,"common/dynasties name (literal, no CK2 loc key)",yi Ishmal,new key
dynn_fae_4541,"common/dynasties name (literal, no CK2 loc key)",Abd al-Rahman,new key
dynn_fae_4542,"common/dynasties name (literal, no CK2 loc key)",Yazeen,new key
dynn_fae_4543,"common/dynasties name (literal, no CK2 loc key)",Hashar,new key
dynn_fae_4544,"common/dynasties name (literal, no CK2 loc key)",al-Hayy,new key
dynn_fae_4545,"common/dynasties name (literal, no CK2 loc key)",Yassin,new key
dynn_fae_4546,"common/dynasties name (literal, no CK2 loc key)",al-Shakur,new key
dynn_fae_4547,"common/dynasties name (literal, no CK2 loc key)",al-Imam,new key
dynn_fae_4548,"common/dynasties name (literal, no CK2 loc key)",Younis,new key
dynn_fae_4549,"common/dynasties name (literal, no CK2 loc key)",Wahid,new key
dynn_fae_455,"common/dynasties name (literal, no CK2 loc key)",Draknor,new key
dynn_fae_4550,"common/dynasties name (literal, no CK2 loc key)",Omer,new key
dynn_fae_4551,"common/dynasties name (literal, no CK2 loc key)",Moghaddam,new key
dynn_fae_4552,"common/dynasties name (literal, no CK2 loc key)",Avarrk,new key
dynn_fae_4553,"common/dynasties name (literal, no CK2 loc key)",Zadeh,new key
dynn_fae_4554,"common/dynasties name (literal, no CK2 loc key)",al-Abdeh,new key
dynn_fae_4555,"common/dynasties name (literal, no CK2 loc key)",al-Khan,new key
dynn_fae_4556,"common/dynasties name (literal, no CK2 loc key)",Zafar,new key
dynn_fae_4557,"common/dynasties name (literal, no CK2 loc key)",al-Abood,new key
dynn_fae_4558,"common/dynasties name (literal, no CK2 loc key)",Tamer,new key
dynn_fae_4559,"common/dynasties name (literal, no CK2 loc key)",al-Tabatabai,new key
dynn_fae_456,"common/dynasties name (literal, no CK2 loc key)",Jarduth,new key
dynn_fae_4560,"common/dynasties name (literal, no CK2 loc key)",Malak,new key
dynn_fae_4561,"common/dynasties name (literal, no CK2 loc key)",Majeed,new key
dynn_fae_4562,"common/dynasties name (literal, no CK2 loc key)",al-Akram,new key
dynn_fae_4563,"common/dynasties name (literal, no CK2 loc key)",al-Atallah,new key
dynn_fae_4564,"common/dynasties name (literal, no CK2 loc key)",Sultan,new key
dynn_fae_4565,"common/dynasties name (literal, no CK2 loc key)",al-Hussein,new key
dynn_fae_4566,"common/dynasties name (literal, no CK2 loc key)",Popal,new key
dynn_fae_4567,"common/dynasties name (literal, no CK2 loc key)",Usman,new key
dynn_fae_4568,"common/dynasties name (literal, no CK2 loc key)",Emami,new key
dynn_fae_4569,"common/dynasties name (literal, no CK2 loc key)",Habibi,new key
dynn_fae_457,"common/dynasties name (literal, no CK2 loc key)",Boralail,new key
dynn_fae_4570,"common/dynasties name (literal, no CK2 loc key)",al-Dawood,new key
dynn_fae_4571,"common/dynasties name (literal, no CK2 loc key)",Sadek,new key
dynn_fae_4572,"common/dynasties name (literal, no CK2 loc key)",Fahmy,new key
dynn_fae_4573,"common/dynasties name (literal, no CK2 loc key)",Carim,new key
dynn_fae_4574,"common/dynasties name (literal, no CK2 loc key)",Entreri,new key
dynn_fae_4575,"common/dynasties name (literal, no CK2 loc key)",Morlindar,new key
dynn_fae_4576,"common/dynasties name (literal, no CK2 loc key)",Stornar,new key
dynn_fae_4577,"common/dynasties name (literal, no CK2 loc key)",Kenric,new key
dynn_fae_4578,"common/dynasties name (literal, no CK2 loc key)",Balik,new key
dynn_fae_4579,"common/dynasties name (literal, no CK2 loc key)",Vintorian,new key
dynn_fae_458,"common/dynasties name (literal, no CK2 loc key)",Cander,new key
dynn_fae_4580,"common/dynasties name (literal, no CK2 loc key)",Trecask,new key
dynn_fae_4581,"common/dynasties name (literal, no CK2 loc key)",Telthornstars,new key
dynn_fae_4582,"common/dynasties name (literal, no CK2 loc key)",as-Sirrayni,new key
dynn_fae_4583,"common/dynasties name (literal, no CK2 loc key)",Zikzorishka,new key
dynn_fae_4584,"common/dynasties name (literal, no CK2 loc key)",Malebranche,new key
dynn_fae_4585,"common/dynasties name (literal, no CK2 loc key)",Heldeofol,new key
dynn_fae_4586,"common/dynasties name (literal, no CK2 loc key)",Verslindend,new key
dynn_fae_4587,"common/dynasties name (literal, no CK2 loc key)",Redetin,new key
dynn_fae_4588,"common/dynasties name (literal, no CK2 loc key)",Eoten,new key
dynn_fae_4589,"common/dynasties name (literal, no CK2 loc key)",Sureggolid,new key
dynn_fae_459,"common/dynasties name (literal, no CK2 loc key)",Thione,new key
dynn_fae_4590,"common/dynasties name (literal, no CK2 loc key)",Khorulas,new key
dynn_fae_4591,"common/dynasties name (literal, no CK2 loc key)",Sakhait,new key
dynn_fae_4592,"common/dynasties name (literal, no CK2 loc key)",Kigal,new key
dynn_fae_4593,"common/dynasties name (literal, no CK2 loc key)",Istananu,new key
dynn_fae_4594,"common/dynasties name (literal, no CK2 loc key)",Gal,new key
dynn_fae_4595,"common/dynasties name (literal, no CK2 loc key)",Baltil,new key
dynn_fae_4596,"common/dynasties name (literal, no CK2 loc key)",Ekalli,new key
dynn_fae_4597,"common/dynasties name (literal, no CK2 loc key)",al-Akir,new key
dynn_fae_4598,"common/dynasties name (literal, no CK2 loc key)",Kasimid,new key
dynn_fae_4599,"common/dynasties name (literal, no CK2 loc key)",al-Qabri,new key
dynn_fae_46,"common/dynasties name (literal, no CK2 loc key)",Rimeaxe,new key
dynn_fae_460,"common/dynasties name (literal, no CK2 loc key)",Ersemm,new key
dynn_fae_4600,"common/dynasties name (literal, no CK2 loc key)",al-Musinn,new key
dynn_fae_4601,"common/dynasties name (literal, no CK2 loc key)",Bas,new key
dynn_fae_4602,"common/dynasties name (literal, no CK2 loc key)",an-Nogaron,new key
dynn_fae_4603,"common/dynasties name (literal, no CK2 loc key)",Dhilz,new key
dynn_fae_4604,"common/dynasties name (literal, no CK2 loc key)",Kadarasti,new key
dynn_fae_4605,"common/dynasties name (literal, no CK2 loc key)",Tadabburi,new key
dynn_fae_4606,"common/dynasties name (literal, no CK2 loc key)",Iltifati,new key
dynn_fae_4607,"common/dynasties name (literal, no CK2 loc key)",Shan,new key
dynn_fae_4608,"common/dynasties name (literal, no CK2 loc key)",Harnan,new key
dynn_fae_4609,"common/dynasties name (literal, no CK2 loc key)",Thaldat,new key
dynn_fae_461,"common/dynasties name (literal, no CK2 loc key)",el Tarimar,new key
dynn_fae_4610,"common/dynasties name (literal, no CK2 loc key)",Zamr,new key
dynn_fae_4611,"common/dynasties name (literal, no CK2 loc key)",Haladr,new key
dynn_fae_4612,"common/dynasties name (literal, no CK2 loc key)",Azzu,new key
dynn_fae_4613,"common/dynasties name (literal, no CK2 loc key)",Mrnan,new key
dynn_fae_4614,"common/dynasties name (literal, no CK2 loc key)",Adod,new key
dynn_fae_4615,"common/dynasties name (literal, no CK2 loc key)",Zaht,new key
dynn_fae_4616,"common/dynasties name (literal, no CK2 loc key)",at-Tawil,new key
dynn_fae_4617,"common/dynasties name (literal, no CK2 loc key)",al-Hahiri,new key
dynn_fae_4618,"common/dynasties name (literal, no CK2 loc key)",Agyrtclughwaur,new key
dynn_fae_4619,"common/dynasties name (literal, no CK2 loc key)",Wyrmforest,new key
dynn_fae_462,"common/dynasties name (literal, no CK2 loc key)",Hannid,new key
dynn_fae_4620,"common/dynasties name (literal, no CK2 loc key)",Mafradi,new key
dynn_fae_4621,"common/dynasties name (literal, no CK2 loc key)",al-Tadabburi,new key
dynn_fae_4622,"common/dynasties name (literal, no CK2 loc key)",al-Qanadadi,new key
dynn_fae_4623,"common/dynasties name (literal, no CK2 loc key)",Nawali,new key
dynn_fae_4624,"common/dynasties name (literal, no CK2 loc key)",al-Gimisi,new key
dynn_fae_4625,"common/dynasties name (literal, no CK2 loc key)",al-Tayaraani,new key
dynn_fae_4626,"common/dynasties name (literal, no CK2 loc key)",al-Tayabuki,new key
dynn_fae_4627,"common/dynasties name (literal, no CK2 loc key)",Thasaama,new key
dynn_fae_4628,"common/dynasties name (literal, no CK2 loc key)",Kitbez,new key
dynn_fae_4629,"common/dynasties name (literal, no CK2 loc key)",Kajiarut,new key
dynn_fae_463,"common/dynasties name (literal, no CK2 loc key)",Nelom,new key
dynn_fae_4630,"common/dynasties name (literal, no CK2 loc key)",Valkho,new key
dynn_fae_4631,"common/dynasties name (literal, no CK2 loc key)",Sigrami,new key
dynn_fae_4632,"common/dynasties name (literal, no CK2 loc key)",Kaust,new key
dynn_fae_4633,"common/dynasties name (literal, no CK2 loc key)",Soathar,new key
dynn_fae_4634,"common/dynasties name (literal, no CK2 loc key)",Mahazaki,new key
dynn_fae_4635,"common/dynasties name (literal, no CK2 loc key)",al-Ankati,new key
dynn_fae_4636,"common/dynasties name (literal, no CK2 loc key)",Ghassul,new key
dynn_fae_4637,"common/dynasties name (literal, no CK2 loc key)",Samphos,new key
dynn_fae_4638,"common/dynasties name (literal, no CK2 loc key)",Buk,new key
dynn_fae_4639,"common/dynasties name (literal, no CK2 loc key)",Nilotpala,new key
dynn_fae_464,"common/dynasties name (literal, no CK2 loc key)",Memnon,new key
dynn_fae_4640,"common/dynasties name (literal, no CK2 loc key)",al-Harmi,new key
dynn_fae_4641,"common/dynasties name (literal, no CK2 loc key)",Zenos,new key
dynn_fae_4642,"common/dynasties name (literal, no CK2 loc key)",Anxini,new key
dynn_fae_4643,"common/dynasties name (literal, no CK2 loc key)",Squamid,new key
dynn_fae_4644,"common/dynasties name (literal, no CK2 loc key)",al-Dakani,new key
dynn_fae_4645,"common/dynasties name (literal, no CK2 loc key)",az-Khunjati,new key
dynn_fae_4646,"common/dynasties name (literal, no CK2 loc key)",al-Hilmi,new key
dynn_fae_4647,"common/dynasties name (literal, no CK2 loc key)",al-Faris,new key
dynn_fae_4648,"common/dynasties name (literal, no CK2 loc key)",al-Haris,new key
dynn_fae_4649,"common/dynasties name (literal, no CK2 loc key)",al-Tayyar,new key
dynn_fae_465,"common/dynasties name (literal, no CK2 loc key)",Salim,new key
dynn_fae_4650,"common/dynasties name (literal, no CK2 loc key)",Silent Arrow,new key
dynn_fae_4651,"common/dynasties name (literal, no CK2 loc key)",al-Kadani,new key
dynn_fae_4652,"common/dynasties name (literal, no CK2 loc key)",al-Kadarasti,new key
dynn_fae_4653,"common/dynasties name (literal, no CK2 loc key)",an-Nagana,new key
dynn_fae_4654,"common/dynasties name (literal, no CK2 loc key)",aq-Qosoderi,new key
dynn_fae_4655,"common/dynasties name (literal, no CK2 loc key)",as-Sayf,new key
dynn_fae_4656,"common/dynasties name (literal, no CK2 loc key)",al-Bahhar,new key
dynn_fae_4657,"common/dynasties name (literal, no CK2 loc key)",al-Qursan,new key
dynn_fae_4658,"common/dynasties name (literal, no CK2 loc key)",Dermatinos,new key
dynn_fae_4659,"common/dynasties name (literal, no CK2 loc key)",as-Sull,new key
dynn_fae_466,"common/dynasties name (literal, no CK2 loc key)",Djanir,new key
dynn_fae_4660,"common/dynasties name (literal, no CK2 loc key)",Heptacheires,new key
dynn_fae_4661,"common/dynasties name (literal, no CK2 loc key)",Hiereia,new key
dynn_fae_4662,"common/dynasties name (literal, no CK2 loc key)",Toal,new key
dynn_fae_4663,"common/dynasties name (literal, no CK2 loc key)",Bhakau,new key
dynn_fae_4664,"common/dynasties name (literal, no CK2 loc key)",al-Affa,new key
dynn_fae_4665,"common/dynasties name (literal, no CK2 loc key)",Tolbert,new key
dynn_fae_4666,"common/dynasties name (literal, no CK2 loc key)",Winterriver,new key
dynn_fae_4667,"common/dynasties name (literal, no CK2 loc key)",Anterra,new key
dynn_fae_4668,"common/dynasties name (literal, no CK2 loc key)",yi Calim,new key
dynn_fae_4669,"common/dynasties name (literal, no CK2 loc key)",Shamat,new key
dynn_fae_467,"common/dynasties name (literal, no CK2 loc key)",Spidereater,new key
dynn_fae_4670,"common/dynasties name (literal, no CK2 loc key)",al-Halwi,new key
dynn_fae_4671,"common/dynasties name (literal, no CK2 loc key)",al-Wasati,new key
dynn_fae_4672,"common/dynasties name (literal, no CK2 loc key)",Halarkoun,new key
dynn_fae_4673,"common/dynasties name (literal, no CK2 loc key)",Taumalaer,new key
dynn_fae_4674,"common/dynasties name (literal, no CK2 loc key)",Ozno,new key
dynn_fae_4675,"common/dynasties name (literal, no CK2 loc key)",Omlarent,new key
dynn_fae_4676,"common/dynasties name (literal, no CK2 loc key)",Alkauth,new key
dynn_fae_4677,"common/dynasties name (literal, no CK2 loc key)",Vonthurlen,new key
dynn_fae_4678,"common/dynasties name (literal, no CK2 loc key)",Haeltront,new key
dynn_fae_4679,"common/dynasties name (literal, no CK2 loc key)",Sulkoond,new key
dynn_fae_468,"common/dynasties name (literal, no CK2 loc key)",Haraad,new key
dynn_fae_4680,"common/dynasties name (literal, no CK2 loc key)",Mahantir,new key
dynn_fae_4681,"common/dynasties name (literal, no CK2 loc key)",Taunthorl,new key
dynn_fae_4682,"common/dynasties name (literal, no CK2 loc key)",Hlyvvyn,new key
dynn_fae_4683,"common/dynasties name (literal, no CK2 loc key)",Wulyrabur,new key
dynn_fae_4684,"common/dynasties name (literal, no CK2 loc key)",Tartram,new key
dynn_fae_4685,"common/dynasties name (literal, no CK2 loc key)",Ungalast,new key
dynn_fae_4686,"common/dynasties name (literal, no CK2 loc key)",Tarthant,new key
dynn_fae_4687,"common/dynasties name (literal, no CK2 loc key)",Nethembril,new key
dynn_fae_4688,"common/dynasties name (literal, no CK2 loc key)",Tethlizard,new key
dynn_fae_4689,"common/dynasties name (literal, no CK2 loc key)",Halaunt,new key
dynn_fae_469,"common/dynasties name (literal, no CK2 loc key)",Karslem,new key
dynn_fae_4690,"common/dynasties name (literal, no CK2 loc key)",Brazantur,new key
dynn_fae_4691,"common/dynasties name (literal, no CK2 loc key)",Vorluth,new key
dynn_fae_4692,"common/dynasties name (literal, no CK2 loc key)",Ilvur,new key
dynn_fae_4693,"common/dynasties name (literal, no CK2 loc key)",Pheldanther,new key
dynn_fae_4694,"common/dynasties name (literal, no CK2 loc key)",Taelthoun,new key
dynn_fae_4695,"common/dynasties name (literal, no CK2 loc key)",Balandur,new key
dynn_fae_4696,"common/dynasties name (literal, no CK2 loc key)",Balaor,new key
dynn_fae_4697,"common/dynasties name (literal, no CK2 loc key)",Valmalurth,new key
dynn_fae_4698,"common/dynasties name (literal, no CK2 loc key)",Hone,new key
dynn_fae_4699,"common/dynasties name (literal, no CK2 loc key)",Hrezzend,new key
dynn_fae_47,"common/dynasties name (literal, no CK2 loc key)",Rolsk,new key
dynn_fae_470,"common/dynasties name (literal, no CK2 loc key)",Falconrise,new key
dynn_fae_4700,"common/dynasties name (literal, no CK2 loc key)",Ultan,new key
dynn_fae_4701,"common/dynasties name (literal, no CK2 loc key)",Thazmran,new key
dynn_fae_4702,"common/dynasties name (literal, no CK2 loc key)",Haundor,new key
dynn_fae_4703,"common/dynasties name (literal, no CK2 loc key)",Dondravur,new key
dynn_fae_4704,"common/dynasties name (literal, no CK2 loc key)",Thisskim,new key
dynn_fae_4705,"common/dynasties name (literal, no CK2 loc key)",Szeltothur,new key
dynn_fae_4706,"common/dynasties name (literal, no CK2 loc key)",Daoloar,new key
dynn_fae_4707,"common/dynasties name (literal, no CK2 loc key)",Quaund,new key
dynn_fae_4708,"common/dynasties name (literal, no CK2 loc key)",Sakkandar,new key
dynn_fae_4709,"common/dynasties name (literal, no CK2 loc key)",Uldryth,new key
dynn_fae_471,"common/dynasties name (literal, no CK2 loc key)",Westwatcher,new key
dynn_fae_4710,"common/dynasties name (literal, no CK2 loc key)",Onstran,new key
dynn_fae_4711,"common/dynasties name (literal, no CK2 loc key)",Urtraunt,new key
dynn_fae_4712,"common/dynasties name (literal, no CK2 loc key)",Lyontul,new key
dynn_fae_4713,"common/dynasties name (literal, no CK2 loc key)",Yulraph,new key
dynn_fae_4714,"common/dynasties name (literal, no CK2 loc key)",Kadorn,new key
dynn_fae_4715,"common/dynasties name (literal, no CK2 loc key)",Mulsymm,new key
dynn_fae_4716,"common/dynasties name (literal, no CK2 loc key)",Beldrard,new key
dynn_fae_4717,"common/dynasties name (literal, no CK2 loc key)",Alavrandur,new key
dynn_fae_4718,"common/dynasties name (literal, no CK2 loc key)",Senda,new key
dynn_fae_4719,"common/dynasties name (literal, no CK2 loc key)",Rothzauna,new key
dynn_fae_472,"common/dynasties name (literal, no CK2 loc key)",Saltstorm,new key
dynn_fae_4720,"common/dynasties name (literal, no CK2 loc key)",Taltyn,new key
dynn_fae_4721,"common/dynasties name (literal, no CK2 loc key)",Xander,new key
dynn_fae_4722,"common/dynasties name (literal, no CK2 loc key)",Velkroon,new key
dynn_fae_4723,"common/dynasties name (literal, no CK2 loc key)",Harhethur,new key
