barony,county,ck3_province,seed_x,seed_y,current_centroid_x,current_centroid_y,dist_px,seed_in_current_cell,current_seed_source
b_thilvetheas,c_othars_hand,957,413,1584,431.3,1579.0,19.0,no,sampled
b_outer_reghed,c_outer_reghed,1946,2461,265,2462.5,262.5,2.9,yes,capital_position
b_vephal,c_outlaw_waste,2497,4073,3828,4061.2,3838.7,15.9,yes,capital_position
b_thelaena,c_oyargh,3661,5320,1916,5308.1,1905.9,15.6,yes,capital_position
b_byongab,c_palevash,166,7785,973,7811.2,980.9,27.4,yes,capital_position
b_palischuk,c_palischuk,786,4320,1074,4314.0,1064.1,11.6,yes,capital_position
b_howling_kupuk,c_palischuk,788,4312,1086,4311.1,1094.0,8.0,yes,sampled
b_ishe,c_palischuk,787,4329,1064,4346.2,1064.0,17.2,yes,sampled
b_panforza,c_panforza,2173,5703,1940,5695.2,1940.0,7.8,yes,capital_position
b_kanori,c_panjang_river,3185,8000,5297,8001.3,5295.3,2.1,yes,capital_position
b_panjuis,c_panjuis,156,7411,562,7407.6,544.2,18.1,yes,capital_position
b_pasar,c_pasar,2324,7927,4596,7924.0,4578.0,18.3,yes,capital_position
b_tempat,c_pasar,2325,7949,4633,7964.6,4642.2,18.1,yes,sampled
b_patatak,c_patatak,816,4435,754,4440.8,751.3,6.4,yes,capital_position
b_pazar,c_pazar,1232,5993,2991,5987.0,3012.8,22.6,yes,capital_position
b_sule,c_pazar,1233,5993,2950,6012.9,2938.1,23.2,yes,sampled
b_durrar,c_pearl_banks,3494,5557,6320,5576.3,6297.9,29.3,yes,capital_position
b_mytran,c_pehrrifaal,2679,3262,2600,3263.6,2594.4,5.8,yes,capital_position
b_pelandar,c_pelandar,143,988,2303,975.8,2293.5,15.5,yes,capital_position
b_bridge_of_kin,c_pelauvir,760,4023,949,4013.9,952.2,9.7,yes,capital_position
b_peldvale,c_peldvale,2546,2703,1731,2706.1,1728.6,3.9,yes,capital_position
b_gavelstone,c_pelleors_prairie,2933,3049,1402,3065.3,1420.6,24.7,yes,capital_position
b_penuh_susak,c_penuh_susak,2329,7787,4768,7798.3,4756.2,16.3,yes,capital_position
b_peqqir,c_peqqir,152,7445,1064,7361.1,1041.0,87.0,yes,capital_position
b_castle_perilous,c_perilous,782,4243,1066,4241.0,1063.3,3.4,yes,capital_position
b_daerthe,c_perilous,783,4253,1057,4210.0,1057.2,43.0,no,sampled
b_lugsaas_slopes,c_perilous,785,4255,1074,4274.7,1082.8,21.6,no,sampled
b_perpustakaan,c_perpustakaan,2318,7728,4688,7730.6,4690.2,3.4,yes,capital_position
b_peskar,c_peskar,1245,5570,3128,5560.5,3127.0,9.6,yes,capital_position
b_phannaskul,c_phannaskul,1629,5559,2350,5563.9,2344.9,7.1,yes,capital_position
b_dorosi,c_phannaskul,1632,5529,2323,5530.7,2359.8,36.8,no,sampled
b_madan,c_phannaskul,1630,5578,2362,5599.0,2355.7,21.9,yes,sampled
b_banshee_hold,c_phantom_pass,1371,6921,4127,6944.9,4102.0,34.6,yes,capital_position
b_pharren,c_pharren,2045,2635,1025,2639.6,1020.5,6.4,yes,capital_position
b_phelajarama,c_phelajarama,275,3452,1330,3450.4,1339.0,9.1,yes,capital_position
b_orolin,c_phelajarama,276,3438,1340,3459.5,1309.6,37.2,no,sampled
b_phelzol,c_phelzol,1693,5891,2405,5892.6,2405.2,1.6,yes,capital_position
b_nihawand,c_phelzol,1695,5875,2428,5861.9,2427.9,13.1,yes,sampled
b_saaid,c_phelzol,1694,5867,2395,5924.6,2379.4,59.7,no,sampled
b_phent,c_phent,1876,4673,1717,4678.6,1705.2,13.1,yes,capital_position
b_inkra,c_phent,1877,4701,1703,4662.7,1736.8,51.1,no,sampled
b_valjevo_castle,c_phlan,718,3866,1236,3867.6,1234.5,2.2,yes,capital_position
b_phlan,c_phlan,719,3851,1260,3903.0,1225.8,62.3,no,sampled
b_sokol_keep,c_phlan,720,3851,1232,3835.5,1241.8,18.3,no,sampled
b_carthag,c_phoenix,1234,6002,2858,6008.8,2871.4,15.0,yes,capital_position
b_akhir,c_phoenix,1235,5995,2894,5999.2,2814.9,79.2,no,sampled
b_phsant,c_phsant,1880,4750,1678,4738.1,1678.9,11.9,yes,capital_position
b_klonna,c_phsant,1881,4734,1701,4777.6,1669.0,54.1,no,sampled
b_phutan,c_phutan,2356,7392,4135,7388.8,4130.1,5.9,yes,capital_position
b_taria,c_pigeon_rock,3150,7341,1291,7329.7,1283.6,13.5,yes,capital_position
b_pike_hold,c_pikemans_folly,517,3685,2315,3668.1,2308.4,18.2,yes,capital_position
b_troll_bridge,c_pikemans_folly,518,3749,2335,3738.8,2294.1,42.2,yes,sampled
b_deadfels,c_plain_of_heroes,1706,5881,2249,5866.1,2241.9,16.5,yes,capital_position
b_cutholme,c_plain_of_heroes,1707,5852,2221,5926.8,2257.1,83.1,no,sampled
b_tower_of_the_talon,c_plain_of_the_talon,1249,5412,2583,5416.4,2565.9,17.6,yes,capital_position
b_talvannir,c_plainsmarch,346,2834,2720,2831.9,2723.9,4.5,yes,capital_position
b_carteneg,c_plainsmarch,348,2809,2731,2857.2,2715.8,50.5,no,sampled
b_urkest,c_plainsmarch,347,2813,2722,2796.1,2725.8,17.3,yes,sampled
b_haimang,c_po_yul_dzayul,2346,7462,3957,7434.4,3939.7,32.6,yes,capital_position
b_withermeet,c_polten,690,4384,1297,4383.1,1294.4,2.8,yes,capital_position
b_daleport,c_polten,691,4406,1326,4380.4,1335.5,27.3,no,sampled
b_tellerth,c_polten,692,4372,1328,4410.1,1309.7,42.3,no,sampled
b_halriden,c_poltensmark,693,4415,1369,4417.9,1386.7,18.0,yes,capital_position
b_port_ghast,c_port_ghast,1650,5688,2278,5691.8,2277.2,3.9,yes,capital_position
b_graumot,c_port_ghast,1652,5672,2301,5682.4,2302.4,10.5,yes,sampled
b_taj,c_port_ghast,1651,5707,2290,5697.3,2246.8,44.3,no,sampled
b_port_llast,c_port_llast,2128,2156,687,2161.4,677.7,10.8,yes,capital_position
b_graths_hold,c_port_llast,2129,2158,672,2168.3,705.2,34.8,no,sampled
b_prastuil,c_prastuil,2397,4396,4023,4393.0,4018.6,5.4,yes,capital_position
b_albang,c_prastuil,2399,4333,4011,4382.4,3964.3,68.0,no,sampled
b_suuriris,c_prastuil,2398,4369,4000,4341.7,4003.3,27.5,yes,sampled
b_priapurl,c_priapurl,1088,3212,1877,3192.6,1877.1,19.4,yes,capital_position
b_mindulgulph,c_priapurl,1089,3182,1850,3248.5,1873.2,70.4,no,sampled
b_prints_floe,c_prints_floe,1944,2317,423,2340.2,408.1,27.5,yes,capital_position
b_procampur,c_procampur,1122,4109,1678,4112.6,1681.2,4.8,yes,capital_position
b_maerstar,c_procampur,1123,4093,1701,4080.6,1667.7,35.5,no,sampled
b_proskur,c_proskur,1090,3210,1797,3221.0,1798.2,11.1,yes,capital_position
b_illimpakh,c_proskur,1091,3194,1821,3157.4,1795.7,44.5,no,sampled
b_protain,c_protain,1211,6069,3240,6063.5,3245.0,7.4,yes,capital_position
b_vanamu,c_protain,1212,6088,3263,6093.9,3215.1,48.3,no,sampled
b_eyrie,c_pterafolk_eyries,626,2152,3613,2158.0,3611.0,6.4,yes,capital_position
b_punakha_dzong,c_punakha_dzong,1476,6782,2681,6782.1,2670.7,10.3,yes,capital_position
b_ulf_of_thuger,c_purple_rocks,2705,1406,646,1407.0,647.0,1.4,yes,capital_position
b_purskul,c_purskul,182,2690,2071,2710.5,2060.1,23.2,yes,capital_position
b_karastra,c_purskul,183,2717,2053,2659.5,2053.0,57.5,no,sampled
b_pyrados,c_pyarados,1771,5117,2042,5124.3,2043.7,7.5,yes,capital_position
b_delluk,c_pyarados,1774,5137,2053,5083.6,2051.2,53.5,no,sampled
b_eracaz,c_pyarados,1773,5127,2032,5101.8,2079.4,53.7,no,sampled
b_pyratar,c_pyratar,1293,5723,3433,5724.4,3440.0,7.1,yes,capital_position
b_angarany,c_pyratar,1295,5707,3456,5702.4,3447.0,10.1,yes,sampled
b_jeeti,c_pyratar,1294,5742,3445,5731.6,3408.4,38.0,no,sampled
b_qadib,c_qadib,3368,5735,4832,5729.6,4831.6,5.4,yes,capital_position
b_fort_ilbratha,c_qadim_hills,199,3102,2042,3102.0,2053.7,11.7,yes,capital_position
b_qanadad,c_qanadad,3216,6481,5714,6482.0,5692.3,21.8,yes,capital_position
b_qantun,c_qantun,3170,6753,1301,6747.4,1317.4,17.3,yes,capital_position
b_qaragar,c_qaragar,56,1058,2343,1053.2,2345.6,5.4,yes,capital_position
b_djerad_rorgaechara,c_qaragar,57,1050,2362,1083.0,2325.2,49.4,no,sampled
b_qarintg,c_qarintg,2181,5584,1092,5583.2,1088.1,4.0,yes,capital_position
b_qarlondrar,c_qarlondrar,3642,6223,2315,6221.8,2314.0,1.6,yes,capital_position
b_cave_of_sighs,c_qarlondrar,3643,6233,2305,6235.1,2343.0,38.0,no,sampled
b_gorfaern,c_qarlondrar,3644,6243,2327,6221.5,2283.1,48.9,no,sampled
b_qinyi,c_qinyi,3045,7282,2606,7271.6,2608.2,10.7,yes,capital_position
b_qorkh,c_qorkh,3102,6667,2020,6653.7,2045.9,29.1,yes,capital_position
b_qosodera,c_qosodera,3551,6137,6290,6139.9,6295.0,5.8,yes,capital_position
b_qota,c_qota,1547,3198,3797,3213.9,3802.8,16.9,yes,capital_position
b_quaraband,c_quaraband,3107,6489,1948,6487.5,1937.5,10.6,yes,capital_position
b_quaraqand,c_quaraqand,3152,7658,1131,7683.7,1122.1,27.2,yes,capital_position
b_firecaverns,c_quarat,2197,4386,3185,4387.0,3182.6,2.6,yes,capital_position
b_quarat,c_quarat,2198,4396,3175,4356.4,3145.9,49.1,no,sampled
b_vendy,c_quarat,2199,4357,3157,4423.2,3211.9,86.1,no,sampled
b_lions_eye,c_quarter_of_emptiness,267,3210,1391,3217.5,1390.6,7.5,yes,capital_position
b_quaver,c_quaver,299,3026,836,3039.3,828.8,15.1,yes,capital_position
b_quchang,c_quchang,3013,8062,2784,8064.1,2781.5,3.2,yes,capital_position
b_qudalla,c_qudalla,3538,6254,6204,6268.9,6191.9,19.2,yes,capital_position
b_wad_bangola,c_qudalla,3539,6266,6222,6268.0,6236.6,14.7,yes,sampled
b_qudao,c_qudao,3068,7773,1477,7774.5,1475.8,1.9,yes,capital_position
b_qudra,c_qudra,3305,5244,5333,5241.8,5330.5,3.3,yes,capital_position
b_ain_smafarik,c_qudra,3308,5260,5340,5267.4,5346.0,9.5,yes,sampled
b_hamsaad,c_qudra,3306,5238,5344,5279.1,5327.6,44.2,no,sampled
b_jawfah,c_qudra,3307,5240,5327,5237.1,5353.9,27.1,no,sampled
b_selmast,c_quistrade,1834,4603,1244,4610.0,1241.2,7.5,yes,capital_position
b_quli,c_quli,158,7220,416,7197.3,394.5,31.3,yes,capital_position
b_shinalel,c_quorat,1324,5252,3245,5251.5,3223.8,21.3,yes,capital_position
b_quretta,c_quretta,2808,4896,2618,4897.7,2640.9,22.9,yes,capital_position
b_qurthing,c_qurth_forest,427,3651,2944,3653.4,2945.0,2.6,yes,capital_position
b_nar_sek_qutel,c_qutel,1828,4787,1125,4789.5,1123.8,2.8,yes,capital_position
b_ragado,c_ragado,3552,6112,6372,6110.8,6362.6,9.4,yes,capital_position
b_rago,c_rago,3322,5441,5507,5439.1,5496.7,10.4,yes,capital_position
b_rainbow_falls,c_rainbow_falls,1497,6651,2556,6645.0,2555.2,6.1,yes,capital_position
b_dakten,c_rainbow_falls,1499,6620,2571,6689.3,2530.4,80.3,no,sampled
b_nyangyenda,c_rainbow_falls,1498,6649,2559,6576.0,2576.3,75.0,no,sampled
b_rulasuu,c_ralasuu_isle,2465,3409,4150,3411.3,4149.4,2.4,yes,capital_position
b_ramekho,c_ramekho,5,896,2872,898.7,2870.1,3.3,yes,capital_position
b_rashaflow,c_rashaflow,2141,5086,1514,5073.0,1518.9,13.9,yes,capital_position
b_raskuldin,c_raskuldin,3648,5866,3120,5865.9,3116.4,3.6,yes,capital_position
b_gorduun,c_raskuldin,3649,5875,3111,5891.4,3114.6,16.7,no,sampled
b_skull_peak,c_raskuldin,3650,5885,3132,5843.6,3127.9,41.6,no,sampled
b_rassalantars_keep,c_rassalantar,2092,2348,1055,2349.4,1050.2,5.0,yes,capital_position
b_maidens_tomb_tor,c_rassalantar,2094,2361,1039,2359.9,1032.3,6.8,yes,sampled
b_rassalantar,c_rassalantar,2093,2360,1059,2367.8,1063.4,9.0,yes,sampled
b_rassatan,c_rassatan,648,2317,3802,2302.2,3800.8,14.9,yes,capital_position
b_diboyo,c_rassatan,649,2305,3783,2343.4,3807.9,45.8,no,sampled
b_rastaal,c_rastaal,1190,5481,3482,5509.0,3475.8,28.7,yes,capital_position
b_thossos,c_rathmar,1751,4896,1772,4906.3,1786.2,17.5,yes,capital_position
b_rauder,c_rauder,1250,5780,2655,5789.8,2660.4,11.2,yes,capital_position
b_raurokh,c_raurokh,69,1052,2645,1053.9,2643.3,2.5,yes,capital_position
b_equan,c_rauthgor,1581,5115,2335,5116.0,2339.0,4.2,yes,capital_position
b_narqa,c_rauthgor,1583,5125,2325,5083.9,2336.4,42.6,no,sampled
b_narvi,c_rauthgor,1582,5135,2346,5146.3,2322.5,26.1,no,sampled
b_rauthil,c_rauthil,1588,5223,2331,5244.1,2329.8,21.2,yes,capital_position
b_ninki,c_rauthil,1589,5232,2321,5184.7,2326.9,47.7,no,sampled
b_ravendark_castle,c_ravens_bluff,1115,4068,1621,4067.5,1620.9,0.5,yes,capital_position
b_altarside,c_ravens_bluff,1116,4089,1621,4104.6,1608.5,20.0,no,sampled
b_bitterstone,c_ravens_bluff,1117,4077,1627,4047.9,1633.3,29.8,no,sampled
b_seaglimpse,c_ravens_bluff,1118,4058,1617,4091.0,1628.0,34.8,no,sampled
b_raziz,c_raziz,3359,5303,5852,5308.6,5833.4,19.4,yes,capital_position
b_reachgard,c_reaching_wood,2568,2977,1692,2981.7,1678.0,14.7,yes,capital_position
b_hespheira,c_red_cliffs,2096,2285,1029,2283.7,1029.4,1.3,yes,capital_position
b_shimundra,c_red_goat,1398,6505,4875,6509.1,4877.1,4.6,yes,capital_position
b_rakaranf,c_red_goat,1399,6509,4895,6546.1,4931.9,52.3,no,sampled
b_sinelin,c_red_goat,1400,6522,4946,6479.4,4832.8,121.0,no,sampled
b_red_larch,c_red_larch,2011,2378,930,2366.7,934.3,12.1,yes,capital_position
b_helvenblade,c_red_larch,2013,2391,900,2385.7,885.2,15.7,yes,sampled
b_westbridge,c_red_larch,2012,2361,908,2417.1,872.0,66.7,no,sampled
b_red_haven,c_red_shores,2780,4849,2520,4844.3,2521.5,5.0,yes,capital_position
b_burbo,c_red_shores,2781,4820,2493,4858.4,2541.3,61.7,no,sampled
b_sisud,c_red_shores,2782,4834,2544,4821.5,2503.2,42.7,no,sampled
b_reddansyr,c_reddansyr,1099,3464,1872,3465.4,1860.0,12.1,yes,capital_position
b_castle_kilgrave,c_redspring,1007,3415,1612,3412.1,1606.8,6.0,yes,capital_position
b_castle_crag,c_redspring,1008,3384,1598,3370.9,1604.4,14.6,yes,sampled
b_redspring,c_redspring,1009,3401,1606,3441.8,1594.2,42.5,no,sampled
b_bloodstark,c_redstar,1317,5322,3308,5307.7,3317.7,17.3,yes,capital_position
b_redwater,c_redwater_dale,1081,3561,1879,3557.1,1875.8,5.1,yes,capital_position
b_good_mead,c_redwaters,1928,2107,449,2108.6,450.3,2.1,yes,capital_position
b_dougans_hole,c_redwaters,1929,2088,451,2078.7,454.9,10.1,yes,sampled
b_redwaters,c_redwaters,1930,2072,457,2093.9,464.2,23.0,no,sampled
b_regdasaid,c_regdasaid,3504,5236,6364,5236.7,6340.2,23.8,yes,capital_position
b_royal_hall,c_relkaths_foot,1061,4492,1971,4491.5,1969.5,1.6,yes,capital_position
b_house_of_the_leaflord,c_relkaths_foot,1063,4511,1983,4457.6,1964.9,56.4,no,sampled
b_relkaths_foot,c_relkaths_foot,1062,4501,1961,4525.2,1971.1,26.2,no,sampled
b_bluestone,c_remorhaz_ride,840,3767,840,3765.3,838.1,2.6,yes,capital_position
b_reth,c_reth,471,4267,2194,4278.2,2197.6,11.8,yes,capital_position
b_sleeping_dragons,c_reth,472,4279,2157,4284.3,2150.5,8.3,yes,sampled
b_mudhill,c_rethild_shore,2406,4083,4226,4091.3,4210.9,17.2,yes,capital_position
b_rethmar,c_rethmar,2269,3900,3341,3894.5,3322.6,19.2,yes,capital_position
b_teewick,c_rethmar,2270,3880,3298,3948.0,3320.1,71.5,no,sampled
b_riatavin,c_riatavin,236,3085,2245,3084.6,2235.3,9.7,yes,capital_position
b_rhianna,c_riatavin,238,3104,2257,3126.2,2242.4,26.6,no,sampled
b_tannithall,c_riatavin,239,3094,2235,3082.7,2275.3,41.8,no,sampled
b_shuruppak,c_riders_to_the_sky,2828,4660,2456,4691.7,2425.0,44.4,yes,capital_position
b_riftwood,c_riftwood,2239,4777,3378,4760.1,3379.5,16.9,yes,capital_position
b_aerilon,c_riftwood,2240,4748,3396,4818.0,3370.9,74.3,no,sampled
b_riimlost,c_riimlost,88,450,2640,450.4,2633.2,6.8,yes,capital_position
b_bleak_pass,c_riimlost,89,444,2655,440.1,2657.8,4.8,yes,sampled
b_rimba,c_rimba,2332,7789,4969,7816.9,4961.3,29.0,yes,capital_position
b_rimlost,c_rimlost,135,626,2161,633.6,2164.8,8.5,yes,capital_position
b_rimmator,c_rimmator,2203,4542,3290,4544.1,3284.7,5.7,yes,capital_position
b_nalatho,c_rimmator,2205,4527,3314,4534.5,3316.7,7.9,yes,sampled
b_nargabuz,c_rimmator,2204,4535,3312,4541.9,3344.9,33.6,no,sampled
b_al_jarracha,c_risha,3282,5807,6239,5840.4,6253.5,36.4,yes,capital_position
b_keltash,c_riven_frost,296,3264,677,3234.8,700.3,37.3,yes,capital_position
b_ulphish,c_river_of_metals,2801,4822,2350,4817.8,2353.2,5.3,yes,capital_position
b_zembral,c_river_of_metals,2802,4802,2341,4857.6,2369.2,62.3,no,sampled
b_rivermoot,c_rivermoot,1889,2600,599,2622.5,602.6,22.8,yes,capital_position
b_winter_edge,c_rivermoot,1890,2578,605,2562.7,604.0,15.3,yes,sampled
b_ashanva,c_riverride,2301,4044,3171,4040.3,3172.5,4.0,yes,capital_position
b_rivers_run,c_rivers_run,486,4210,2346,4210.5,2338.5,7.5,yes,capital_position
b_anatras,c_rivers_run,488,4195,2370,4212.6,2383.5,22.2,yes,sampled
b_kalamata,c_rivers_run,487,4230,2358,4215.5,2419.7,63.4,no,sampled
b_lhestyns_hearth,c_rivershire,2595,2918,2454,2913.3,2459.3,7.1,yes,capital_position
b_st_ostus,c_rivershire,2596,2938,2454,2935.0,2424.4,29.8,no,sampled
b_kasawak,c_road_less_traveled,1500,6753,2495,6743.1,2487.4,12.5,yes,capital_position
b_satsote,c_road_less_traveled,1501,6786,2501,6795.3,2498.6,9.6,yes,sampled
b_imkath,c_road_of_dust,2811,4732,2757,4720.8,2779.2,24.9,yes,capital_position
b_uluzam,c_road_of_dust,2812,4742,2747,4757.5,2718.4,32.5,no,sampled
b_roaringshore,c_roaringshore,2518,2494,1492,2503.2,1468.3,25.5,yes,capital_position
b_lathtarls_lantern,c_roaringshore,2519,2522,1502,2523.1,1525.5,23.5,yes,sampled
b_rodanar,c_rodanar,2858,4388,2301,4375.7,2299.2,12.4,yes,capital_position
b_thurik,c_rodanar,2859,4398,2292,4425.4,2301.1,28.9,no,sampled
b_rogosto,c_rogosto,3510,6360,5991,6359.9,5986.0,5.0,yes,capital_position
b_hadirma,c_rogosto,3511,6358,6026,6338.6,6052.3,32.6,no,sampled
b_taleik,c_rogosto,3512,6338,6015,6316.1,6007.2,23.2,yes,sampled
b_rokthorl,c_rokthorl,127,696,2323,686.5,2327.3,10.4,yes,capital_position
b_harone_thar,c_rokthorl,128,675,2317,742.6,2308.8,68.1,no,sampled
b_rondeval,c_rondeval,60,878,2624,880.1,2622.5,2.6,yes,capital_position
b_frosthold,c_roof_of_the_world,2716,456,175,476.2,165.6,22.2,yes,capital_position
b_roraari,c_roraari,111,438,2284,443.9,2282.4,6.1,yes,capital_position
b_rorst,c_rorst,119,1036,2737,1039.0,2734.5,3.9,yes,capital_position
b_ruathym,c_ruathym,2699,1711,1125,1718.9,1144.9,21.4,yes,capital_position
b_hastor,c_ruathym,2700,1681,1098,1700.8,1081.4,25.8,yes,sampled
b_al_maralem,c_rubbans_tears,3575,6397,6462,6401.6,6482.3,20.8,yes,capital_position
b_rucien_xan,c_rucien_xan,550,4126,2448,4122.8,2445.7,4.0,yes,capital_position
b_villia,c_rucien_xan,551,4103,2470,4109.4,2476.2,8.9,yes,sampled
b_lighthouse_keep,c_ruith,944,397,1461,397.6,1453.2,7.8,yes,capital_position
b_ruith,c_ruith,945,446,1461,452.8,1512.4,51.9,no,sampled
b_the_thousand_trees,c_ruith,946,388,1485,406.7,1505.5,27.8,no,sampled
b_rume,c_rume,1665,5518,2423,5518.2,2428.1,5.1,yes,capital_position
b_amsa,c_rume,1666,5527,2413,5489.2,2421.5,38.8,no,sampled
b_nisudu,c_rume,1667,5537,2434,5549.7,2410.2,27.0,no,sampled
b_rurikar,c_ruriks_end,1945,2356,328,2352.6,313.1,15.3,yes,capital_position
b_snowmantle,c_rystall_wood,724,3645,1223,3650.0,1209.0,14.9,yes,capital_position
b_sabrasha,c_sabrasha,3456,4924,5872,4934.5,5860.8,15.3,yes,capital_position
b_sadamzar,c_sadamzar,2829,4787,2405,4787.3,2414.1,9.1,yes,capital_position
b_outava,c_sadamzar,2830,4795,2386,4796.9,2373.2,13.0,yes,sampled
b_sadazeh,c_sadazeh,3362,5027,5854,5047.1,5842.3,23.3,yes,capital_position
b_saekolath,c_saekolath,1215,6026,3126,6020.5,3124.3,5.7,yes,capital_position
b_place_of_shade,c_saekolath,1216,6045,3138,6042.8,3102.8,35.2,no,sampled
b_vinetrunks,c_saekolath,1217,6036,3116,6020.9,3145.1,32.7,no,sampled
b_saelmur,c_saelmur,378,3421,2714,3393.3,2715.1,27.7,yes,capital_position
b_vodariim,c_saelmur,379,3391,2686,3501.7,2703.9,112.2,no,sampled
b_saerb,c_saerb,1152,3673,1700,3658.6,1699.3,14.4,yes,capital_position
b_fairhaven,c_saerb,1153,3683,1690,3704.7,1696.4,22.7,no,sampled
b_saerloon,c_saerloon,1146,3757,1760,3752.0,1758.0,5.4,yes,capital_position
b_aria,c_saerloon,1149,3716,1754,3750.9,1802.4,59.7,no,sampled
b_dolphin_market,c_saerloon,1147,3739,1768,3703.3,1780.1,37.7,no,sampled
b_safaq,c_safaq,3492,5567,6243,5557.7,6241.7,9.4,yes,capital_position
b_rawdat_azizair,c_safaq,3493,5561,6206,5585.9,6210.0,25.3,yes,sampled
b_saichik,c_saichik,794,4279,718,4280.3,714.7,3.6,yes,capital_position
b_saigai,c_saigai,3090,7652,3580,7645.2,3593.0,14.7,yes,capital_position
b_hunhai,c_saigai,3092,7693,3576,7697.7,3602.0,26.4,yes,sampled
b_tenghai,c_saigai,3091,7622,3552,7612.2,3531.0,23.2,yes,sampled
b_saikhoi,c_saikhoi,1491,6745,2536,6746.0,2530.8,5.3,yes,capital_position
b_chongye,c_saikhoi,1493,6722,2565,6790.5,2540.6,72.7,no,sampled
b_gyamam,c_saikhoi,1494,6741,2557,6716.7,2559.5,24.4,no,sampled
b_sangmm,c_saikhoi,1492,6751,2548,6757.7,2567.4,20.5,no,sampled
b_sakh,c_sakh,3128,7095,1174,7156.9,1168.1,62.2,yes,capital_position
b_talv,c_sakina,3366,5684,4991,5704.3,5002.6,23.4,yes,capital_position
b_salira,c_salira,3110,6258,1815,6269.3,1835.6,23.5,yes,capital_position
b_natangoj,c_salira,3111,6290,1860,6247.7,1733.5,133.4,no,sampled
b_bumi_gerak,c_salju,2312,7814,4471,7789.5,4497.9,36.4,yes,capital_position
b_salpir,c_salpir,1421,1242,4322,1249.1,4328.4,9.5,yes,capital_position
b_bromtor,c_salpir,1423,1226,4346,1272.0,4292.2,70.8,no,sampled
b_suthaven,c_salpir,1422,1261,4334,1202.6,4344.0,59.3,no,sampled
b_samagard,c_samagard,666,2455,3742,2458.0,3725.0,17.2,yes,capital_position
b_chada,c_samagard,667,2440,3765,2444.3,3777.9,13.6,yes,sampled
b_samargol,c_samargol,643,2236,3765,2242.0,3757.0,10.0,yes,capital_position
b_gemhar,c_samargol,646,2207,3738,2196.7,3770.5,34.1,no,sampled
b_ingress,c_samargol,644,2256,3777,2268.0,3790.2,17.8,yes,sampled
b_sambar,c_sambar,1431,1857,2933,1852.8,2925.2,8.8,yes,capital_position
b_illul,c_sambar,1432,1867,2915,1820.4,2939.3,52.5,no,sampled
b_perlinvast,c_sambar,1433,1863,2941,1878.8,2911.1,33.8,no,sampled
b_sambral,c_sambral,14,906,2927,928.5,2936.8,24.5,yes,capital_position
b_the_high_rise,c_sambral,15,947,2933,882.9,2942.9,64.9,no,sampled
b_sammaresh,c_sammaresh,1531,3106,3537,3107.0,3537.4,1.1,yes,capital_position
b_mafor_tower,c_sammaresh,1533,3090,3560,3135.8,3529.3,55.1,no,sampled
b_tule,c_sammaresh,1532,3126,3548,3077.1,3551.7,49.0,no,sampled
b_samphos,c_samphos,3203,6841,5737,6852.2,5721.2,19.4,yes,capital_position
b_sampranasz,c_sampranasz,1625,4951,2495,4953.3,2485.1,10.2,yes,capital_position
b_akisath,c_sampranasz,1626,4953,2473,4988.6,2492.8,40.7,no,sampled
b_samra,c_samra,455,4015,2346,4012.3,2347.4,3.1,yes,capital_position
b_cormins,c_samra,457,4036,2341,4049.9,2346.5,15.0,yes,sampled
b_orbrech,c_samra,456,4025,2352,4072.5,2326.1,54.0,no,sampled
b_sandsrun,c_sandsrun,1213,5930,3300,5925.7,3309.5,10.4,yes,capital_position
b_pharsul,c_sandsrun,1214,5901,3273,5945.3,3273.0,44.3,yes,sampled
b_sant,c_sant,2172,5846,1829,5836.8,1826.8,9.5,yes,capital_position
b_bindra,c_sapphire_shores,623,2324,3435,2315.8,3439.0,9.1,yes,capital_position
b_adeoyen,c_sapphire_shores,624,2367,3419,2364.0,3444.6,25.8,yes,sampled
b_ophat,c_saraath,1552,2944,3611,2948.6,3612.6,4.9,yes,capital_position
b_saraq,c_saraq,3225,5770,5847,5769.2,5849.5,2.6,yes,capital_position
