ck2_id,ck3_id,namespace,kind,ck3_type,theme,emitted,live,score,mapped,total,gates,calls,loc_keys,source_file
WARL.6,fae_warl.6,fae_warl,character_event,character_event,learning,yes,no,0.400,2,5,score;dead_call,WARL.5,WARL_5_desc_4;WARL_5_desc_5;WARL_5_desc_other;WARL_5_desc,events/faerun_warlock_events.txt
WAR_HELP_OFFERS.1,fae_war_help_offers.1,fae_war_help_offers,character_event,character_event,default,yes,no,0.364,8,22,score;dead_call,WAR_HELP_OFFERS.2;WAR_HELP_OFFERS.3;WAR_HELP_OFFERS.4;WAR_HELP_OFFERS.5;WAR_HELP_OFFERS.6,OK,events/war_help_offers.txt
WAR_HELP_OFFERS.2,fae_war_help_offers.2,fae_war_help_offers,character_event,character_event,default,yes,yes,1.000,1,1,,,OK,events/war_help_offers.txt
WAR_HELP_OFFERS.3,fae_war_help_offers.3,fae_war_help_offers,character_event,character_event,battle,yes,no,0.000,0,2,score,,WAR_HELP_OFFERS.hire_them;WAR_HELP_OFFERS.no_need;WAR_HELP_OFFERS.3.desc,events/war_help_offers.txt
WAR_HELP_OFFERS.4,fae_war_help_offers.4,fae_war_help_offers,character_event,character_event,war,yes,no,0.000,0,2,score,,WAR_HELP_OFFERS.hire_them;WAR_HELP_OFFERS.no_need;WAR_HELP_OFFERS.4.desc,events/war_help_offers.txt
WAR_HELP_OFFERS.5,fae_war_help_offers.5,fae_war_help_offers,character_event,character_event,war,yes,no,0.000,0,2,score,,WAR_HELP_OFFERS.5.a;WAR_HELP_OFFERS.5.b;WAR_HELP_OFFERS.5.desc,events/war_help_offers.txt
WAR_HELP_OFFERS.6,fae_war_help_offers.6,fae_war_help_offers,character_event,character_event,travel,yes,no,0.000,0,4,score,,WAR_HELP_OFFERS.6.a;WAR_HELP_OFFERS.no_need;WAR_HELP_OFFERS.6.desc,events/war_help_offers.txt
ZHE.100,fae_zhe.100,fae_zhe,character_event,character_event,default,yes,no,0.400,4,10,score;from_scope;dead_call;unsaved_scope,ZHE.101,,events/faerun_black_network_events.txt
ZHE.1000,fae_zhe.1000,fae_zhe,character_event,character_event,default,yes,no,0.200,2,10,score;dead_call,ZHE.1001,,events/faerun_black_network_events.txt
ZHE.1001,fae_zhe.1001,fae_zhe,character_event,character_event,default,yes,no,0.429,3,7,score;dead_call;unsaved_scope,ZHE.1002,,events/faerun_black_network_events.txt
ZHE.1002,fae_zhe.1002,fae_zhe,character_event,character_event,default,yes,no,0.667,2,3,score;from_scope;dead_call;unsaved_scope,ZHE.1003,,events/faerun_black_network_events.txt
ZHE.1003,,,society_quest_event,,,no,no,,,,society quest event; societies do not exist in CK3 (docs/mechanics_inventory.md),,,events/faerun_black_network_events.txt
ZHE.1004,fae_zhe.1004,fae_zhe,character_event,character_event,default,yes,no,0.000,0,3,score;dead_call,ZHE.1008,,events/faerun_black_network_events.txt
ZHE.1005,fae_zhe.1005,fae_zhe,character_event,character_event,default,yes,no,0.000,0,3,score,,,events/faerun_black_network_events.txt
ZHE.1008,fae_zhe.1008,fae_zhe,character_event,character_event,default,yes,no,0.691,56,81,score;from_scope;dead_call;unsaved_scope,10;11;11,,events/faerun_black_network_events.txt
ZHE.101,fae_zhe.101,fae_zhe,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,ZHE.102,,events/faerun_black_network_events.txt
ZHE.10100,fae_zhe.10100,fae_zhe,character_event,character_event,default,yes,no,0.000,0,1,score,,,events/faerun_black_network_events.txt
ZHE.10101,fae_zhe.10101,fae_zhe,character_event,character_event,default,yes,no,0.500,1,2,score;from_scope;dead_call;unsaved_scope,ZHE.10102,,events/faerun_black_network_events.txt
ZHE.10102,fae_zhe.10102,fae_zhe,character_event,character_event,realm,yes,no,0.333,3,9,score;dead_call,ZHE.10103;ZHE.10104,EVTOPTA_ZHE_10102;EVTOPTB_ZHE_10102;EVTDESC_ZHE_10102;EVTDESCB_ZHE_10102,events/faerun_black_network_events.txt
ZHE.10103,fae_zhe.10103,fae_zhe,character_event,character_event,stewardship,yes,no,0.308,8,26,score,,EVTOPTA_ZHE_10103;EVTOPTB_ZHE_10103;EVTOPTC_ZHE_10103;EVTDESC_ZHE_10103,events/faerun_black_network_events.txt
ZHE.10104,fae_zhe.10104,fae_zhe,character_event,character_event,stewardship,yes,no,0.250,6,24,score,,EVTOPTA_ZHE_10104;EVTOPTB_ZHE_10104;EVTOPTC_ZHE_10104;EVTDESC_ZHE_10104,events/faerun_black_network_events.txt
ZHE.10105,fae_zhe.10105,fae_zhe,character_event,character_event,realm,yes,no,0.400,8,20,score;dead_call,ZHE.10111;ZHE.10111,EVTOPTA_ZHE_10105;EVTOPTB_ZHE_10105;EVTDESC_ZHE_10105,events/faerun_black_network_events.txt
ZHE.10111,fae_zhe.10111,fae_zhe,character_event,character_event,stewardship,yes,no,0.000,0,3,score,,EVTOPTA_ZHE_10111;EVTDESC_ZHE_10111;EVTDESCB_ZHE_10111,events/faerun_black_network_events.txt
ZHE.10112,fae_zhe.10112,fae_zhe,character_event,character_event,default,yes,no,0.000,0,5,score;dead_call,WoL.10999,,events/faerun_black_network_events.txt
ZHE.10113,fae_zhe.10113,fae_zhe,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,ZHE.10114,,events/faerun_black_network_events.txt
ZHE.10114,fae_zhe.10114,fae_zhe,character_event,character_event,stewardship,yes,no,0.231,3,13,score;from_scope;unsaved_scope,,EVTOPTA_ZHE_10114;EVTOPTB_ZHE_10114;EVTOPTC_ZHE_10114;EVTOPTD_ZHE_10114;EVTDESC_ZHE_10114;EVTDESCB_ZHE_10114,events/faerun_black_network_events.txt
ZHE.10115,fae_zhe.10115,fae_zhe,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,ZHE.10116,,events/faerun_black_network_events.txt
ZHE.10116,fae_zhe.10116,fae_zhe,character_event,character_event,martial,yes,no,0.375,3,8,score;unsaved_scope,,EVTOPTA_ZHE_10116;EVTOPTB_ZHE_10116;EVTOPTC_ZHE_10116;EVTDESC_ZHE_10116,events/faerun_black_network_events.txt
ZHE.10117,fae_zhe.10117,fae_zhe,character_event,character_event,default,yes,no,0.250,1,4,score;from_scope;dead_call;unsaved_scope,ZHE.10118;ZHE.10119,,events/faerun_black_network_events.txt
ZHE.10118,fae_zhe.10118,fae_zhe,character_event,character_event,martial,yes,no,0.500,8,16,score;from_scope;unsaved_scope,,EVTOPTA_ZHE_10118;EVTOPTB_ZHE_10118;EVTOPTC_ZHE_10118;EVTDESC_ZHE_10118,events/faerun_black_network_events.txt
ZHE.10119,fae_zhe.10119,fae_zhe,character_event,character_event,martial,yes,no,0.182,2,11,score;from_scope;unsaved_scope,,EVTOPTA_ZHE_10119;EVTOPTB_ZHE_10119;EVTOPTBB_ZHE_10119;EVTOPTC_ZHE_10119;EVTDESC_ZHE_10119,events/faerun_black_network_events.txt
ZHE.10120,fae_zhe.10120,fae_zhe,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,ZHE.10119,,events/faerun_black_network_events.txt
ZHE.10121,fae_zhe.10121,fae_zhe,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,ZHE.10125,,events/faerun_black_network_events.txt
ZHE.10122,fae_zhe.10122,fae_zhe,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,ZHE.10128,,events/faerun_black_network_events.txt
ZHE.10125,fae_zhe.10125,fae_zhe,character_event,character_event,stewardship,yes,no,0.222,4,18,score,,EVTOPTA_ZHE_10125;EVTDESC_ZHE_10125;EVTDESCB_ZHE_10125,events/faerun_black_network_events.txt
ZHE.10126,fae_zhe.10126,fae_zhe,character_event,character_event,diplomacy,yes,no,0.500,6,12,score;unsaved_scope,,EVTOPTA_ZHE_10126;EVTOPTB_ZHE_10126;EVTDESC_ZHE_10126,events/faerun_black_network_events.txt
ZHE.10127,fae_zhe.10127,fae_zhe,character_event,character_event,default,yes,no,0.750,3,4,score,,,events/faerun_black_network_events.txt
ZHE.10128,fae_zhe.10128,fae_zhe,character_event,character_event,mental_health,yes,no,0.875,7,8,score,,EVTOPTA_ZHE_10128;EVTDESC_ZHE_10128,events/faerun_black_network_events.txt
ZHE.102,fae_zhe.102,fae_zhe,letter_event,letter_event,faith,yes,no,0.667,2,3,score,,EVTOPTA_ZHE_102;EVTDESC_ZHE_102,events/faerun_black_network_events.txt
ZHE.110,fae_zhe.110,fae_zhe,character_event,character_event,default,yes,no,0.490,25,51,score;dead_call,ZHE.111;ZHE.112;ZHE.113;ZHE.114,,events/faerun_black_network_events.txt
ZHE.111,fae_zhe.111,fae_zhe,character_event,character_event,default,yes,no,0.560,14,25,score,,,events/faerun_black_network_events.txt
ZHE.112,fae_zhe.112,fae_zhe,character_event,character_event,default,yes,no,0.684,13,19,score,,,events/faerun_black_network_events.txt
ZHE.113,fae_zhe.113,fae_zhe,character_event,character_event,default,yes,no,0.684,13,19,score,,,events/faerun_black_network_events.txt
ZHE.114,fae_zhe.114,fae_zhe,character_event,character_event,default,yes,no,0.667,12,18,score,,,events/faerun_black_network_events.txt
ZHE.200,fae_zhe.200,fae_zhe,character_event,character_event,default,yes,no,0.400,4,10,score;from_scope;dead_call;unsaved_scope,ZHE.201,,events/faerun_black_network_events.txt
ZHE.2000,fae_zhe.2000,fae_zhe,letter_event,letter_event,default,yes,yes,1.000,0,0,,,EVTOPTA_ZHE_2000;EVTDESC_ZHE_2000,events/faerun_black_network_events.txt
ZHE.201,fae_zhe.201,fae_zhe,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,ZHE.202,,events/faerun_black_network_events.txt
ZHE.202,fae_zhe.202,fae_zhe,letter_event,letter_event,faith,yes,no,0.667,2,3,score,,EVTOPTA_ZHE_202;EVTDESC_ZHE_202,events/faerun_black_network_events.txt
ZHE.21000,fae_zhe.21000,fae_zhe,character_event,character_event,realm,yes,no,0.500,3,6,score;dead_call;unsaved_scope,ZHE.21100,EVTOPTA_ZHE_21000;EVTOPTB_ZHE_21000;EVTDESC_ZHE_21000,events/faerun_black_network_events.txt
ZHE.21100,fae_zhe.21100,fae_zhe,character_event,character_event,stewardship,yes,no,0.349,37,106,score;unsaved_scope,,EVTOPTA_ZHE_21100;EVTOPTB_ZHE_21100;EVTOPTC_ZHE_21100;EVTDESC_ZHE_21100,events/faerun_black_network_events.txt
ZHE.25000,fae_zhe.25000,fae_zhe,character_event,character_event,war,yes,no,0.341,29,85,score;unsaved_scope,,EVTOPTCZHE25000;EVTOPTAZHE25000;EVTOPTBZHE25000;EVTDESCZHE25000,events/faerun_black_network_events.txt
ZHE.300,fae_zhe.300,fae_zhe,character_event,character_event,default,yes,no,0.400,4,10,score;from_scope;dead_call;unsaved_scope,ZHE.301,,events/faerun_black_network_events.txt
ZHE.301,fae_zhe.301,fae_zhe,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,ZHE.302,,events/faerun_black_network_events.txt
ZHE.302,fae_zhe.302,fae_zhe,letter_event,letter_event,faith,yes,no,0.667,2,3,score,,EVTOPTA_ZHE_302;EVTDESC_ZHE_302,events/faerun_black_network_events.txt
ZHE.400,fae_zhe.400,fae_zhe,character_event,character_event,default,yes,no,0.400,4,10,score;from_scope;dead_call;unsaved_scope,ZHE.401,,events/faerun_black_network_events.txt
ZHE.401,fae_zhe.401,fae_zhe,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,ZHE.402,,events/faerun_black_network_events.txt
ZHE.402,fae_zhe.402,fae_zhe,letter_event,letter_event,faith,yes,no,0.667,2,3,score,,EVTOPTA_ZHE_402;EVTDESC_ZHE_402,events/faerun_black_network_events.txt
ZHE.500,fae_zhe.500,fae_zhe,character_event,character_event,mental_health,yes,no,0.344,11,32,score,,EVTOPTA_ZHE_500;EVTOPTB_ZHE_500;EVTOPTC_ZHE_500;EVTOPTD_ZHE_500;EVTDESC_ZHE_500,events/faerun_black_network_events.txt
ZHE.501,fae_zhe.501,fae_zhe,character_event,character_event,mental_health,yes,no,0.667,4,6,score,,EVTOPTA_ZHE_501;EVTDESC_ZHE_501,events/faerun_black_network_events.txt
aberrationevt.1,fae_aberrationevt.1,fae_aberrationevt,character_event,character_event,dungeon,yes,no,0.000,0,1,score,,TBILLITHID.1a;TBILLITHID.1,events/faerun_aberration_events.txt
aberrationevt.2,fae_aberrationevt.2,fae_aberrationevt,character_event,character_event,dungeon,yes,yes,1.000,0,0,,,OK;TBILLITHID.2,events/faerun_aberration_events.txt
aberrationevt.3,fae_aberrationevt.3,fae_aberrationevt,character_event,character_event,default,yes,no,0.812,13,16,score;dead_call,aberrationevt.4,BEHOLDERPREG.1a;BEHOLDERPREG.1,events/faerun_aberration_events.txt
aberrationevt.4,fae_aberrationevt.4,fae_aberrationevt,character_event,character_event,default,yes,no,0.400,4,10,score,,BEHOLDERPREG.2a;BEHOLDERPREG.2,events/faerun_aberration_events.txt
aberrationevt.5,fae_aberrationevt.5,fae_aberrationevt,character_event,character_event,default,yes,no,0.545,6,11,score,,BEHOLDERDREAM.1a;BEHOLDERDREAM.1b;BEHOLDERDREAM.1,events/faerun_aberration_events.txt
aberrationevt.6,fae_aberrationevt.6,fae_aberrationevt,character_event,character_event,default,yes,no,0.333,1,3,score,,BEHOLDERDREAM.2a;BEHOLDERDREAM.2,events/faerun_aberration_events.txt
aberrationevt.7,fae_aberrationevt.7,fae_aberrationevt,character_event,character_event,default,yes,no,0.286,2,7,score,,ABOLETHEGG.1a;ABOLETHEGG.1,events/faerun_aberration_events.txt
aberrationevt.8,fae_aberrationevt.8,fae_aberrationevt,character_event,character_event,dungeon,yes,no,0.000,0,1,score,,TBILLITHID.1a;TBSLAAD.1,events/faerun_aberration_events.txt
aberrationevt.9,fae_aberrationevt.9,fae_aberrationevt,character_event,character_event,dungeon,yes,yes,1.000,0,0,,,OK;TBSLAAD.2,events/faerun_aberration_events.txt
absent.1,fae_absent.1,fae_absent,character_event,character_event,default,yes,no,0.294,5,17,score,,,events/faerun_absent_culling.txt
asmodeusdeal.1,fae_asmodeusdeal.1,fae_asmodeusdeal,character_event,character_event,intrigue,yes,no,0.200,1,5,score,,asmodeusdealdesc.1a;asmodeusdealdesc.1b;asmodeusdealdesc.1c;asmodeusdeal_no_choice;asmodeusdealdesc.1,events/faerun_asmodeus_deal_events.txt
asmodeusdeal.18,fae_asmodeusdeal.18,fae_asmodeusdeal,character_event,character_event,intrigue,yes,no,0.000,0,2,score,,asmodeusdealdesc.18a;asmodeusdealdesc.18,events/faerun_asmodeus_deal_events.txt
asmodeusdeal.2,fae_asmodeusdeal.2,fae_asmodeusdeal,character_event,character_event,intrigue,yes,no,0.661,39,59,score;dead_call,asmodeusdeal.5;asmodeusdeal.5;asmodeusdeal.5,asmodeusdealdesc.2a;asmodeusdealdesc.2b;asmodeusdealdesc.2c;asmodeusdeal_no_choice;asmodeusdealdesc.2,events/faerun_asmodeus_deal_events.txt
asmodeusdeal.3,fae_asmodeusdeal.3,fae_asmodeusdeal,character_event,character_event,intrigue,yes,no,0.312,5,16,score;dead_call,asmodeusdeal.5;asmodeusdeal.5;asmodeusdeal.5,asmodeusdealdesc.3a;asmodeusdealdesc.3b;asmodeusdealdesc.3c;asmodeusdeal_no_choice;asmodeusdealdesc.3,events/faerun_asmodeus_deal_events.txt
asmodeusdeal.4,fae_asmodeusdeal.4,fae_asmodeusdeal,character_event,character_event,intrigue,yes,no,0.538,14,26,score;dead_call,asmodeusdeal.5;asmodeusdeal.5;asmodeusdeal.5,asmodeusdealdesc.4a;asmodeusdealdesc.4b;asmodeusdealdesc.4c;asmodeusdeal_no_choice;asmodeusdealdesc.4,events/faerun_asmodeus_deal_events.txt
asmodeusdeal.5,fae_asmodeusdeal.5,fae_asmodeusdeal,character_event,character_event,intrigue,yes,no,0.818,9,11,score;dead_call,asmodeusdeal.18,asmodeusdealdesc.5a;asmodeusdeal_result_beauty;asmodeusdeal_result_wit;asmodeusdeal_result_strength;asmodeusdeal_result_wealth;asmodeusdeal_result_fame;asmodeusdeal_result_troops;asmodeusdeal_result_lifespan;asmodeusdeal_result_love_family;asmodeusdeal_result_friend_liege,events/faerun_asmodeus_deal_events.txt
beauty.0,fae_beauty.0,fae_beauty,character_event,character_event,default,yes,no,0.378,102,270,score,,EVTOPTAbeauty_inheritance.0;EVTDESCbeauty_inheritance.0,events/beauty_inheritance_event.txt
character_trait.0,fae_character_trait.0,fae_character_trait,character_event,character_event,default,yes,no,0.444,8,18,score;dead_call,character_trait.1,,events/faerun_racial_trait.txt
character_trait.1,fae_character_trait.1,fae_character_trait,character_event,character_event,default,yes,no,0.203,80,394,score;dead_call;unsaved_scope,character_trait.1;racial_aging.6;racial_aging.3;generalmisc.4;dragon_type.1;FSC.0003;FaerunSorcerer.1;FaerunSorcerer.5;uthgar.0;character_trait.3,,events/faerun_racial_trait.txt
character_trait.2,fae_character_trait.2,fae_character_trait,character_event,character_event,default,yes,no,0.344,121,352,score,,,events/faerun_racial_trait.txt
character_trait.3,fae_character_trait.3,fae_character_trait,character_event,character_event,default,yes,no,0.167,1,6,score,,,events/faerun_racial_trait.txt
conv.1,fae_conv.1,fae_conv,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,conv.2,,events/faerun_religious_events.txt
conv.11,fae_conv.11,fae_conv,character_event,character_event,default,yes,no,0.286,2,7,score,,,events/faerun_religious_events.txt
conv.12,fae_conv.12,fae_conv,character_event,character_event,faith,yes,no,0.396,19,48,score;from_scope;dead_call;unsaved_scope,conv.13,EVTOPTA_CONV_12;EVTOPTB_CONV_12;EVTDESC_CONV_12_A;EVTDESC_CONV_12_B;EVTDESC_CONV_12_C;EVTDESC_CONV_12_D,events/faerun_religious_events.txt
conv.13,fae_conv.13,fae_conv,narrative_event,character_event,faith,yes,no,0.250,1,4,score;from_scope;dead_call;unsaved_scope,ADVN.102,EVTOPTA_CONV_13;EVTOPTB_CONV_13;EVTNAMECONV13;EVTDESC_CONV_13,events/faerun_religious_events.txt
conv.2,fae_conv.2,fae_conv,character_event,character_event,default,yes,no,0.000,0,1,score;dead_call,39700,,events/faerun_religious_events.txt
conv.20,fae_conv.20,fae_conv,character_event,character_event,default,yes,no,0.545,6,11,score;dead_call,conv.21,,events/faerun_religious_events.txt
conv.21,fae_conv.21,fae_conv,character_event,character_event,default,yes,no,0.625,15,24,score;unsaved_scope,,EVTOPTA_CONV_21;EVTDESC_CONV_21,events/faerun_religious_events.txt
conv.22,fae_conv.22,fae_conv,character_event,character_event,default,yes,no,0.269,7,26,score;dead_call,conv.24,EVTOPTA_CONV_22;EVTOPTB_CONV_22;EVTDESC_CONV_22,events/faerun_religious_events.txt
conv.23,fae_conv.23,fae_conv,character_event,character_event,default,yes,no,0.000,0,1,score,,EVTOPTA_CONV_23;EVTDESC_CONV_23,events/faerun_religious_events.txt
conv.24,fae_conv.24,fae_conv,character_event,character_event,default,yes,no,0.500,3,6,score,,EVTOPTA_CONV_24;EVTOPTB_CONV_24;EVTOPTC_CONV_24;EVTOPTD_CONV_24;EVTDESC_CONV_24,events/faerun_religious_events.txt
conv.25,fae_conv.25,fae_conv,character_event,character_event,learning,yes,yes,1.000,0,0,,,OK;CONV.25,events/faerun_religious_events.txt
conv.26,fae_conv.26,fae_conv,character_event,character_event,default,yes,no,0.000,0,1,score,,CONV.26a;CONV.26,events/faerun_religious_events.txt
conv.70100,fae_conv.65535,fae_conv,character_event,character_event,default,yes,no,0.318,14,44,score;mtth;dead_call;unsaved_scope,conv.70110,,events/faerun_religious_events.txt
conv.70110,fae_conv.65534,fae_conv,character_event,character_event,faith,yes,no,0.909,10,11,score;dead_call;unsaved_scope,conv.70200,conv.70110.a;conv.70100.t;conv.70110.d.paladin;conv.70110.d.cleric;conv.70110.d.druid,events/faerun_religious_events.txt
conv.70200,fae_conv.65533,fae_conv,character_event,character_event,faith,yes,no,0.750,15,20,score;dead_call;unsaved_scope,conv.70202;conv.70201;conv.70202,conv.70200.a;conv.70200.b;conv.70200.d.paladin;conv.70200.d.cleric;conv.70200.d.druid,events/faerun_religious_events.txt
conv.70201,fae_conv.65532,fae_conv,character_event,character_event,faith,yes,no,0.324,36,111,score;unsaved_scope,conv.70202,conv.70201.a;conv.70201.d.paladin;conv.70201.d.cleric;conv.70201.d.druid,events/faerun_religious_events.txt
conv.70202,fae_conv.65531,fae_conv,character_event,character_event,default,yes,yes,1.000,3,3,,,,events/faerun_religious_events.txt
courtflag.1,fae_courtflag.1,fae_courtflag,character_event,character_event,default,yes,no,0.917,22,24,score;from_scope;unsaved_scope,,,events/faerun_court_flag.txt
divrel.1,fae_divrel.1,fae_divrel,character_event,character_event,faith,yes,no,0.667,10,15,score,,DIVREL.1a;DIVREL.1b;DIVREL.1c;DIVREL.1,events/faerun_diverse_religious.txt
divrel.10,fae_divrel.10,fae_divrel,character_event,character_event,faith,yes,yes,1.000,0,0,,,DIVREL.10a;DIVREL.10,events/faerun_diverse_religious.txt
divrel.11,fae_divrel.11,fae_divrel,character_event,character_event,unfriendly,yes,no,0.000,0,1,score,,DIVREL.11a;DIVREL.11,events/faerun_diverse_religious.txt
divrel.12,fae_divrel.12,fae_divrel,character_event,character_event,default,yes,no,0.440,11,25,score;ck2_variable;unsaved_scope,,DIVREL.12a;DIVREL.12,events/faerun_diverse_religious.txt
divrel.13,fae_divrel.13,fae_divrel,character_event,character_event,default,yes,no,0.000,0,1,score,,,events/faerun_diverse_religious.txt
divrel.14,fae_divrel.14,fae_divrel,character_event,character_event,faith,yes,no,0.000,0,1,score,,DIVREL.14a;DIVREL.14,events/faerun_diverse_religious.txt
divrel.15,fae_divrel.15,fae_divrel,character_event,character_event,faith,yes,no,0.000,0,1,score,,DIVREL.15a;DIVREL.15,events/faerun_diverse_religious.txt
divrel.16,fae_divrel.16,fae_divrel,character_event,character_event,faith,yes,no,0.000,0,1,score,,DIVREL.16a;DIVREL.16,events/faerun_diverse_religious.txt
divrel.17,fae_divrel.17,fae_divrel,character_event,character_event,faith,yes,no,0.111,1,9,score,,DIVREL.17a;DIVREL.17,events/faerun_diverse_religious.txt
divrel.18,fae_divrel.18,fae_divrel,character_event,character_event,faith,yes,no,0.360,9,25,score,,TBMISC.1a;TBMISC.1b;TBMISC.1c;TBMISC.1d;TBMISC.1,events/faerun_diverse_religious.txt
divrel.19,fae_divrel.19,fae_divrel,character_event,character_event,faith,yes,no,0.000,0,1,score,,DIVREL.19a;DIVREL.19,events/faerun_diverse_religious.txt
divrel.2,fae_divrel.2,fae_divrel,character_event,character_event,faith,yes,no,0.000,0,1,score,,DIVREL.2a;DIVREL.2,events/faerun_diverse_religious.txt
divrel.20,fae_divrel.20,fae_divrel,character_event,character_event,travel,yes,no,0.000,0,1,score,,DIVREL.20a;DIVREL.20,events/faerun_diverse_religious.txt
divrel.21,fae_divrel.21,fae_divrel,character_event,character_event,travel,yes,no,0.000,0,1,score,,DIVREL.21a;DIVREL.21,events/faerun_diverse_religious.txt
